tradeDate,ticker,scenario,pandar_approval_scope,pandar_direct_portion,project_derived_portion,first_action,source_dataset,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,ivRank1y,rr25_pct252,callskew_pct252,putskew_pct252,call_wing_10_pct252,call_kink_pct252,avgOptVolu20d,oi,dollar_stock_volume,chain_confirmed,failure_reason,option_side,expiry,dte,leg1_action,leg1_strike,leg1_delta,leg1_bid,leg1_ask,leg1_oi,leg1_volume,leg2_action,leg2_strike,leg2_bid,leg2_ask,leg2_oi,leg2_volume,spread_width,entry_cash,target_leg2_price,long_otm_pct,lower_otm_pct,hiro_followup_available_sessions,hiro_followup_first_session,hiro_followup_last_session
2026-08-24,BMNR,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,34.21174603174603,24.07,28.236547682472036,0.0,21.82,23.015873015873016,72.22222222222223,21.825396825396822,73.41269841269842,89.28571428571429,135777.45,1412110,795708532.7099999,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,26.0,BTO,15.0,0.9722061738960224,0.05,0.1,4818.0,24.0,STO,10.0,0.0,0.11,292.0,0.0,5.0,0.1,,37.68176152887411,,5,2026-08-27,2026-09-04
2026-08-24,BX,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,33.52952380952381,143.57,1.9890601690701004,-4.190857524190861,30.28,2.380952380952381,92.46031746031746,3.5714285714285716,71.82539682539682,56.74603174603175,17944.35,442740,685775212.98,False,combined put quote widths exceed 0.10,put,2026-09-18,26.0,BTO,95.0,0.999816961206734,0.01,0.11,1066.0,0.0,STO,90.0,0.02,0.17,1532.0,4.0,5.0,0.09,,33.8301873650484,,5,2026-08-27,2026-09-04
2026-08-24,C,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,34.407936507936505,131.77,-4.452178957290975,-5.208258398676335,27.1,8.333333333333334,86.5079365079365,9.126984126984128,48.01587301587302,50.3968253968254,36246.95,981005,1235364894.9,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-10-16,54.0,BTO,80.0,0.999656529057716,0.0,0.07,503.0,0.0,STO,75.0,0.0,0.05,150.0,0.0,5.0,0.07,,39.2881536009714,,5,2026-08-27,2026-09-04
2026-08-24,CCJ,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,26.904761904761905,102.31,3.605063291139232,0.0,30.0,21.428571428571427,71.03174603174604,19.047619047619047,56.34920634920635,72.61904761904762,26037.2,400454,309120647.67,True,,put,2026-09-18,26.0,BTO,75.0,0.99302282201715,0.03,0.06,3268.0,3.0,STO,70.0,0.01,0.05,1218.0,0.0,5.0,0.0499999999999999,,26.693382856025806,,5,2026-08-27,2026-09-04
2026-08-24,CCL,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,41.25888888888889,25.86,-6.844380403458217,-13.395847287340922,22.63,4.365079365079365,62.698412698412696,1.1904761904761905,32.93650793650794,47.61904761904762,36963.95,949773,463784021.9,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,26.0,BTO,18.0,0.9986156062510506,0.0,0.03,1647.0,2.0,STO,13.0,0.0,0.21,2201.0,0.0,5.0,0.03,,30.39443155452436,,5,2026-08-27,2026-09-04
2026-08-24,CEG,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,38.64793650793651,274.3,-1.2314561428777293,-3.333803213983644,17.86,22.61904761904762,74.60317460317461,19.84126984126984,67.06349206349206,31.349206349206348,8557.95,194654,752707007.28,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,26.0,BTO,180.0,0.9997490968481764,0.0,0.2,178.0,0.0,STO,175.0,0.0,2.6,123.0,0.0,5.0,0.2,,34.378417790740066,,5,2026-08-27,2026-09-04
2026-08-24,CIFR,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,35.21873015873016,15.34,-16.901408450704224,-37.48981255093724,19.94,25.0,64.28571428571429,24.20634920634921,67.46031746031746,78.96825396825396,142302.05,1470167,577385275.3,False,one leg lacks a two-sided put quote,put,2026-09-18,26.0,BTO,9.0,0.9700745917617962,0.02,0.06,83.0,1.0,STO,5.0,0.0,0.02,57.0,0.0,4.0,0.06,,41.329856584093875,,7,2026-08-25,2026-09-04
2026-08-24,CMCSA,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,21.803015873015873,26.95,5.191256830601088,0.0,34.07,28.571428571428573,47.61904761904762,17.063492063492063,16.666666666666668,35.714285714285715,24121.8,734905,736673810.85,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,6,2026-08-27,2026-09-04
2026-08-24,CRDO,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,35.67793650793651,222.25,-21.91617187225521,-21.91617187225521,25.83,10.317460317460318,81.74603174603175,7.142857142857143,59.92063492063492,91.26984126984128,18602.45,174468,1157838151.38,False,spread debit outside 0.00-0.10; combined put quote widths exceed 0.10,put,2026-09-18,26.0,BTO,130.0,0.9810643221165448,0.4,0.65,727.0,4.0,STO,125.0,0.3,0.4,65.0,2.0,5.0,0.35,,41.50731158605174,,5,2026-08-27,2026-09-04
2026-08-24,CRWV,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,46.745714285714286,86.34,-18.654607122668175,-20.077756178839213,17.54,0.7936507936507936,98.015873015873,2.7777777777777777,81.74603174603175,57.142857142857146,257382.95,2029389,2855173405.35,True,,put,2026-09-18,26.0,BTO,47.5,0.9972031136234032,0.04,0.06,1284.0,13.0,STO,42.5,0.01,0.09,386.0,5.0,5.0,0.0499999999999999,,44.984943247625665,,5,2026-08-27,2026-09-04
2026-08-24,CVNA,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,37.995873015873016,71.64,1.386923294650444,-5.475656419052655,25.02,3.5714285714285716,98.41269841269842,6.349206349206349,84.92063492063492,63.888888888888886,62855.7,987231,770040053.9399999,False,combined put quote widths exceed 0.10,put,2026-09-18,26.0,BTO,40.0,0.9985320741059412,0.01,0.06,7257.0,1323.0,STO,35.0,0.01,0.09,713.0,0.0,5.0,0.0499999999999999,,44.16527079843663,,5,2026-08-27,2026-09-04
2026-08-24,CVS,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,38.49142857142858,93.59,-0.3725782414306988,-14.318410693033046,20.08,23.015873015873016,49.20634920634921,9.126984126984128,40.87301587301587,64.28571428571429,13790.1,291935,742563497.74,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,26.0,BTO,65.0,0.9990032818723008,0.0,0.07,889.0,0.0,STO,60.0,0.0,0.27,331.0,0.0,5.0,0.07,,30.548135484560323,,7,2026-08-25,2026-09-04
2026-08-24,DAL,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,48.135238095238094,82.27,-6.543223900942863,-12.301460398678188,14.96,4.365079365079365,80.55555555555556,5.158730158730159,31.746031746031747,34.12698412698413,24300.95,392338,406254022.29,False,one leg lacks a two-sided put quote,put,2026-09-18,26.0,BTO,60.0,0.9990129940767436,0.01,0.03,5089.0,5.0,STO,55.0,0.0,0.07,4612.0,5.0,5.0,0.03,,27.06940561565576,,5,2026-08-27,2026-09-04
2026-08-24,DASH,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,40.95603174603175,229.07,7.605223600150324,0.0,15.79,24.20634920634921,57.53968253968254,17.063492063492063,77.77777777777777,75.39682539682539,13129.85,187199,996750202.68,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,26.0,BTO,165.0,0.998317790580912,0.04,0.07,1189.0,36.0,STO,160.0,0.0,0.1,2822.0,0.0,5.0,0.07,,27.96961627450124,,5,2026-08-27,2026-09-04
2026-08-24,DIS,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,34.417619047619056,110.13,5.985949379270528,0.0,24.63,14.682539682539682,79.36507936507937,15.07936507936508,55.15873015873016,75.39682539682539,45447.25,628463,1148513595.76,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-10-16,54.0,BTO,80.0,0.9991639788678252,0.01,0.17,2796.0,3.0,STO,75.0,0.0,0.64,476.0,0.0,5.0,0.17,,27.358576228094066,,5,2026-08-27,2026-09-04
2026-08-24,ENPH,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,36.75476190476191,37.2,-4.123711340206171,-11.72282866635026,20.15,22.61904761904762,76.58730158730158,17.857142857142858,67.46031746031746,49.6031746031746,19776.45,370000,176652603.27,False,combined put quote widths exceed 0.10,put,2026-09-18,26.0,BTO,25.0,0.991010713500844,0.01,0.1,2069.0,13.0,STO,20.0,0.01,0.09,508.0,2.0,5.0,0.09,,32.795698924731184,,5,2026-08-27,2026-09-04
2026-08-24,FSLR,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,49.27920634920635,209.57,-4.043040293040301,-16.5525205064904,12.07,7.936507936507937,94.04761904761904,10.317460317460318,38.095238095238095,27.77777777777778,28022.8,582758,558720743.24,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,26.0,BTO,145.0,0.9977457915514182,0.0,0.08,82.0,0.0,STO,140.0,0.01,0.15,86.0,0.0,5.0,0.07,,30.810707639452207,,5,2026-08-27,2026-09-04
2026-08-24,GE,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,29.50444444444444,341.34,-7.4482796019630815,-10.385928065108953,29.94,7.5396825396825395,95.63492063492065,20.238095238095237,65.87301587301587,65.07936507936508,13316.0,207157,1246928405.14,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,5,2026-08-27,2026-09-04
2026-08-24,GOOG,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,30.94904761904762,345.57,1.286710827129367,-8.429169537336367,26.67,26.19047619047619,53.96825396825397,10.714285714285714,82.14285714285714,75.39682539682539,178516.55,1668003,6190338520.5,True,,put,2026-09-18,26.0,BTO,255.0,0.9993424931239288,0.09,0.13,2237.0,2.0,STO,250.0,0.08,0.14,8145.0,80.0,5.0,0.05,,26.20887229794253,,5,2026-08-27,2026-09-04
2026-08-24,GOOGL,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,29.094603174603176,349.19,1.6328074975260565,-8.105476459906846,29.08,24.20634920634921,59.92063492063492,9.92063492063492,74.60317460317461,54.36507936507937,471646.7,3130467,9255976019.22,True,,put,2026-10-16,54.0,BTO,235.0,0.9960895069635434,0.16,0.2,495.0,19.0,STO,230.0,0.14,0.19,449.0,5.0,5.0,0.06,,32.701394656204364,,5,2026-08-27,2026-09-04
2026-08-24,HIMS,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,32.903333333333336,30.74,8.087201125175802,-8.837485172004744,20.43,34.523809523809526,61.904761904761905,23.80952380952381,38.888888888888886,56.74603174603175,91782.55,793755,511295667.66,False,one leg lacks a two-sided put quote,put,2026-09-18,26.0,BTO,20.0,0.9896150418586368,0.03,0.05,16600.0,28.0,STO,15.0,0.0,0.05,10685.0,6.0,5.0,0.05,,34.93819128171762,,5,2026-08-27,2026-09-04
2026-08-24,IONQ,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,41.81349206349206,41.2,-11.701671667381042,-11.965811965811955,15.25,24.603174603174605,65.47619047619048,15.07936507936508,48.01587301587302,54.76190476190476,66297.25,627041,925407743.7,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,26.0,BTO,25.0,0.9962496756220404,0.0,0.15,15722.0,78.0,STO,20.0,0.0,0.05,2677.0,1.0,5.0,0.15,,39.320388349514566,,5,2026-08-27,2026-09-04
2026-08-24,IREN,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,60.0,40.04,-10.923248053392664,-10.923248053392664,0.0,13.095238095238097,83.73015873015873,11.904761904761903,76.58730158730158,94.04761904761904,269540.95,2301536,1949890333.68,False,spread debit outside 0.00-0.10; combined put quote widths exceed 0.10,put,2026-09-18,26.0,BTO,23.0,0.977194960383822,0.01,0.14,2411.0,9.0,STO,18.0,0.03,0.06,698.0,67.0,5.0,0.11,,42.55744255744256,,6,2026-08-27,2026-09-04
